	UF	televisao por assinatura	televisao com recepcao de sinal digital de tv abertaa	V02270	rede celular 3G ou 4G	conexao discada	banda larga	rendimento mensal domiciliar per capita
115690	5	3.0	3.0	0	2.0	4.0	4.0	2.0
115693	5	3.0	3.0	0	2.0	4.0	4.0	2.0
115696	5	3.0	3.0	1	2.0	4.0	4.0	3.0
115698	5	3.0	1.0	0	4.0	4.0	2.0	3.0
115699	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115701	5	3.0	3.0	1	2.0	4.0	4.0	3.0
115703	5	1.0	3.0	1	2.0	4.0	2.0	2.0
115704	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115705	5	3.0	5.0	0	2.0	4.0	4.0	2.0
115708	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115709	5	3.0	3.0	1	4.0	4.0	2.0	3.0
115713	5	3.0	3.0	1	2.0	4.0	4.0	2.0
115714	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115720	5	3.0	1.0	0	4.0	4.0	2.0	3.0
115723	5	3.0	3.0	1	2.0	4.0	4.0	6.0
115725	5	3.0	1.0	1	2.0	4.0	4.0	4.0
115726	5	3.0	1.0	1	4.0	4.0	2.0	3.0
115727	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115728	5	3.0	3.0	0	2.0	4.0	2.0	4.0
115730	5	1.0	3.0	1	2.0	4.0	4.0	4.0
115734	5	3.0	3.0	0	2.0	4.0	2.0	3.0
115738	5	3.0	1.0	1	2.0	4.0	4.0	2.0
115744	5	3.0	3.0	1	2.0	4.0	4.0	4.0
115746	5	3.0	3.0	0	2.0	4.0	4.0	2.0
115751	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115752	5	3.0	5.0	2	2.0	4.0	4.0	5.0
115755	5	3.0	1.0	0	4.0	4.0	2.0	2.0
115758	5	3.0	1.0	2	4.0	4.0	2.0	4.0
115759	5	3.0	1.0	0	2.0	4.0	4.0	3.0
115760	5	3.0	1.0	2	4.0	4.0	2.0	4.0
115761	5	3.0	1.0	0	4.0	4.0	2.0	3.0
115762	5	3.0	1.0	1	4.0	4.0	2.0	5.0
115763	5	3.0	1.0	1	4.0	4.0	2.0	5.0
115764	5	3.0	3.0	0	4.0	4.0	2.0	4.0
115765	5	3.0	3.0	0	4.0	4.0	2.0	3.0
115767	5	3.0	3.0	1	2.0	4.0	2.0	4.0
115769	5	3.0	1.0	1	2.0	4.0	2.0	5.0
115770	5	3.0	1.0	1	2.0	4.0	4.0	3.0
115771	5	3.0	3.0	1	4.0	4.0	2.0	6.0
115775	5	3.0	1.0	1	4.0	4.0	2.0	4.0
115777	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115779	5	3.0	1.0	1	2.0	4.0	4.0	4.0
115780	5	3.0	1.0	1	4.0	4.0	2.0	3.0
115784	5	3.0	3.0	0	2.0	4.0	4.0	4.0
115786	5	1.0	5.0	1	2.0	4.0	2.0	4.0
115790	5	3.0	3.0	0	2.0	4.0	4.0	4.0
115792	5	3.0	3.0	0	2.0	4.0	4.0	1.0
115794	5	3.0	3.0	0	2.0	4.0	4.0	2.0
115796	5	1.0	1.0	2	2.0	4.0	2.0	5.0
115797	5	3.0	3.0	0	4.0	4.0	2.0	2.0
115800	5	3.0	3.0	1	2.0	4.0	4.0	4.0
115805	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115809	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115812	5	3.0	3.0	0	2.0	4.0	4.0	4.0
115815	5	3.0	3.0	1	2.0	4.0	4.0	3.0
115819	5	3.0	3.0	1	2.0	4.0	2.0	3.0
115820	5	3.0	3.0	1	2.0	4.0	4.0	4.0
115826	5	3.0	3.0	1	2.0	4.0	4.0	4.0
115829	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115836	5	3.0	3.0	1	2.0	4.0	4.0	1.0
115838	5	3.0	3.0	1	4.0	4.0	2.0	0.0
115844	5	3.0	3.0	0	2.0	4.0	4.0	1.0
115845	5	3.0	3.0	0	2.0	4.0	4.0	4.0
115849	5	3.0	5.0	1	4.0	4.0	2.0	3.0
115851	5	1.0	1.0	4	4.0	4.0	2.0	4.0
115852	5	1.0	1.0	2	4.0	4.0	2.0	6.0
115853	5	1.0	5.0	1	4.0	4.0	2.0	4.0
115855	5	3.0	3.0	1	2.0	4.0	4.0	5.0
115856	5	1.0	5.0	2	4.0	4.0	2.0	4.0
115857	5	3.0	3.0	0	2.0	4.0	4.0	3.0
115861	5	1.0	3.0	2	2.0	4.0	2.0	7.0
115863	5	1.0	3.0	1	4.0	4.0	2.0	5.0
115866	5	1.0	1.0	1	4.0	4.0	2.0	4.0
115868	5	3.0	5.0	1	2.0	4.0	4.0	2.0
115869	5	3.0	3.0	2	4.0	4.0	2.0	5.0
115870	5	1.0	3.0	2	4.0	4.0	2.0	4.0
115872	5	3.0	3.0	1	4.0	4.0	2.0	6.0
115873	5	1.0	1.0	1	4.0	4.0	2.0	5.0
115875	5	3.0	5.0	1	4.0	4.0	2.0	7.0
115876	5	1.0	1.0	1	2.0	4.0	4.0	7.0
115879	5	1.0	1.0	1	4.0	4.0	2.0	2.0
115880	5	1.0	3.0	2	4.0	4.0	2.0	5.0
115881	5	3.0	5.0	1	2.0	4.0	4.0	4.0
115882	5	1.0	3.0	4	4.0	4.0	2.0	3.0
115885	5	3.0	3.0	1	4.0	4.0	2.0	3.0
115887	5	1.0	5.0	1	4.0	4.0	2.0	3.0
115894	5	3.0	1.0	1	4.0	4.0	2.0	5.0
115896	5	3.0	3.0	0	2.0	4.0	4.0	4.0
115906	5	3.0	3.0	0	2.0	4.0	4.0	2.0
115912	5	3.0	3.0	1	2.0	4.0	4.0	3.0
115916	5	3.0	3.0	1	2.0	4.0	4.0	3.0
115919	5	3.0	3.0	1	4.0	4.0	2.0	4.0
115923	5	3.0	3.0	1	4.0	4.0	2.0	3.0
115932	5	3.0	3.0	1	2.0	4.0	4.0	1.0
115946	5	1.0	1.0	2	2.0	4.0	2.0	6.0
115948	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115951	5	1.0	1.0	2	2.0	4.0	2.0	4.0
115955	5	3.0	1.0	0	2.0	4.0	2.0	1.0
115956	5	3.0	1.0	0	2.0	4.0	2.0	3.0
115964	5	3.0	1.0	1	2.0	4.0	2.0	3.0
115966	5	3.0	3.0	0	2.0	4.0	4.0	2.0
115967	5	3.0	1.0	1	4.0	4.0	2.0	5.0
115974	5	3.0	1.0	1	2.0	4.0	2.0	3.0
115976	5	3.0	1.0	1	2.0	4.0	2.0	7.0
115977	5	3.0	1.0	1	2.0	4.0	4.0	3.0
115979	5	1.0	1.0	1	2.0	4.0	2.0	4.0
115980	5	1.0	1.0	1	2.0	4.0	2.0	5.0
115990	5	3.0	1.0	2	2.0	4.0	2.0	3.0
115991	5	3.0	1.0	1	2.0	4.0	2.0	2.0
115992	5	3.0	1.0	1	2.0	4.0	4.0	3.0
115993	5	3.0	1.0	1	2.0	4.0	2.0	4.0
115996	5	1.0	1.0	2	2.0	4.0	2.0	6.0
115999	5	1.0	1.0	1	2.0	4.0	2.0	5.0
116002	5	3.0	1.0	1	2.0	4.0	2.0	4.0
116003	5	3.0	1.0	1	2.0	4.0	2.0	4.0
116005	5	3.0	1.0	1	2.0	4.0	4.0	4.0
116008	5	3.0	3.0	0	2.0	4.0	4.0	4.0
116011	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116015	5	1.0	1.0	3	2.0	4.0	2.0	6.0
116016	5	1.0	1.0	1	2.0	4.0	4.0	7.0
116017	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116021	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116024	5	3.0	5.0	1	4.0	4.0	2.0	3.0
116025	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116027	5	3.0	3.0	1	4.0	4.0	2.0	6.0
116028	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116030	5	3.0	1.0	1	4.0	4.0	2.0	2.0
116031	5	3.0	1.0	1	2.0	4.0	2.0	6.0
116032	5	3.0	3.0	0	2.0	4.0	4.0	1.0
116040	5	1.0	3.0	0	2.0	4.0	4.0	3.0
116045	5	3.0	1.0	0	2.0	4.0	4.0	2.0
116046	5	1.0	1.0	1	2.0	4.0	4.0	4.0
116048	5	3.0	1.0	0	2.0	4.0	4.0	4.0
116049	5	3.0	3.0	0	2.0	4.0	4.0	2.0
116050	5	1.0	3.0	0	2.0	4.0	2.0	3.0
116051	5	3.0	1.0	1	2.0	4.0	4.0	3.0
116052	5	3.0	1.0	2	2.0	4.0	2.0	5.0
116053	5	3.0	3.0	1	2.0	4.0	2.0	3.0
116056	5	3.0	1.0	2	2.0	4.0	4.0	4.0
116057	5	3.0	1.0	0	2.0	4.0	4.0	3.0
116058	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116059	5	3.0	3.0	0	2.0	4.0	2.0	2.0
116060	5	3.0	1.0	1	2.0	4.0	2.0	3.0
116061	5	1.0	3.0	1	2.0	4.0	4.0	4.0
116062	5	1.0	1.0	1	2.0	4.0	2.0	4.0
116063	5	3.0	3.0	1	2.0	4.0	2.0	3.0
116064	5	1.0	3.0	0	4.0	4.0	2.0	5.0
116065	5	3.0	1.0	2	2.0	4.0	2.0	4.0
116066	5	1.0	1.0	1	2.0	4.0	4.0	4.0
116072	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116075	5	3.0	1.0	0	2.0	4.0	4.0	4.0
116081	5	3.0	1.0	3	2.0	4.0	2.0	4.0
116082	5	3.0	1.0	1	2.0	4.0	2.0	5.0
116083	5	3.0	3.0	0	4.0	2.0	2.0	4.0
116084	5	3.0	3.0	2	4.0	4.0	2.0	5.0
116085	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116086	5	3.0	3.0	2	4.0	4.0	2.0	5.0
116088	5	3.0	3.0	1	2.0	4.0	4.0	2.0
116093	5	1.0	3.0	1	4.0	4.0	2.0	5.0
116094	5	1.0	3.0	2	4.0	4.0	2.0	4.0
116095	5	3.0	3.0	2	4.0	4.0	2.0	6.0
116096	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116098	5	3.0	1.0	1	4.0	4.0	2.0	5.0
116100	5	3.0	1.0	1	2.0	4.0	2.0	5.0
116102	5	3.0	3.0	1	2.0	2.0	4.0	5.0
116103	5	1.0	3.0	1	2.0	2.0	4.0	6.0
116106	5	1.0	1.0	1	4.0	4.0	2.0	4.0
116108	5	3.0	3.0	2	4.0	4.0	2.0	5.0
116109	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116111	5	3.0	3.0	0	2.0	4.0	2.0	3.0
116115	5	3.0	3.0	0	4.0	2.0	4.0	4.0
116116	5	3.0	3.0	0	2.0	4.0	4.0	2.0
116118	5	3.0	3.0	1	2.0	4.0	4.0	3.0
116121	5	3.0	3.0	0	2.0	4.0	4.0	2.0
116122	5	1.0	3.0	1	2.0	4.0	4.0	3.0
116124	5	1.0	3.0	1	4.0	4.0	2.0	6.0
116125	5	1.0	3.0	1	4.0	4.0	2.0	3.0
116128	5	3.0	3.0	2	4.0	4.0	2.0	6.0
116129	5	3.0	3.0	0	4.0	2.0	2.0	3.0
116130	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116131	5	1.0	3.0	3	4.0	4.0	2.0	6.0
116134	5	3.0	3.0	2	2.0	2.0	4.0	3.0
116135	5	3.0	3.0	1	4.0	2.0	4.0	3.0
116136	5	1.0	1.0	1	4.0	4.0	2.0	4.0
116137	5	3.0	3.0	1	2.0	4.0	4.0	3.0
116138	5	1.0	3.0	1	4.0	4.0	2.0	4.0
116139	5	3.0	3.0	2	4.0	4.0	2.0	4.0
116153	5	3.0	3.0	1	4.0	4.0	2.0	3.0
116157	5	3.0	1.0	0	2.0	4.0	4.0	3.0
116160	5	3.0	3.0	1	4.0	4.0	2.0	3.0
116162	5	3.0	1.0	1	2.0	4.0	4.0	3.0
116165	5	3.0	1.0	1	2.0	4.0	4.0	3.0
116167	5	3.0	5.0	2	4.0	4.0	2.0	5.0
116168	5	3.0	5.0	0	4.0	4.0	2.0	4.0
116169	5	3.0	3.0	0	4.0	4.0	2.0	2.0
116171	5	3.0	1.0	1	2.0	4.0	4.0	4.0
116172	5	1.0	3.0	1	2.0	4.0	4.0	2.0
116173	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116174	5	1.0	3.0	1	2.0	4.0	4.0	4.0
116175	5	3.0	3.0	0	2.0	4.0	2.0	4.0
116176	5	3.0	3.0	1	2.0	4.0	4.0	4.0
116178	5	3.0	3.0	0	2.0	4.0	4.0	1.0
116179	5	1.0	3.0	2	2.0	4.0	2.0	4.0
116180	5	3.0	3.0	2	2.0	4.0	2.0	2.0
116181	5	1.0	1.0	1	2.0	4.0	2.0	2.0
116182	5	3.0	3.0	0	2.0	4.0	2.0	3.0
116183	5	1.0	3.0	2	2.0	2.0	2.0	4.0
116184	5	1.0	3.0	1	2.0	2.0	2.0	3.0
116186	5	3.0	3.0	1	2.0	4.0	2.0	3.0
116187	5	3.0	3.0	1	2.0	4.0	2.0	3.0
116188	5	1.0	3.0	2	2.0	4.0	2.0	3.0
116189	5	3.0	3.0	1	2.0	4.0	2.0	3.0
116190	5	1.0	3.0	1	2.0	2.0	4.0	3.0
116192	5	1.0	3.0	1	4.0	4.0	2.0	4.0
116193	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116195	5	1.0	1.0	1	4.0	4.0	2.0	3.0
116196	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116197	5	3.0	1.0	0	4.0	4.0	2.0	4.0
116198	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116199	5	1.0	3.0	0	4.0	4.0	2.0	5.0
116200	5	3.0	1.0	0	4.0	4.0	2.0	3.0
116201	5	3.0	1.0	0	4.0	4.0	2.0	6.0
116202	5	1.0	1.0	2	4.0	4.0	2.0	4.0
116203	5	1.0	1.0	1	4.0	4.0	2.0	7.0
116205	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116207	5	1.0	3.0	1	4.0	4.0	2.0	7.0
116209	5	3.0	3.0	1	4.0	4.0	2.0	3.0
116210	5	3.0	3.0	0	4.0	4.0	2.0	4.0
116211	5	3.0	3.0	0	4.0	4.0	2.0	4.0
116212	5	1.0	3.0	3	4.0	4.0	2.0	7.0
116213	5	1.0	3.0	2	4.0	4.0	2.0	4.0
116218	5	3.0	3.0	0	2.0	4.0	4.0	4.0
116219	5	3.0	3.0	0	4.0	4.0	2.0	5.0
116221	5	1.0	5.0	1	4.0	4.0	2.0	3.0
116222	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116225	5	1.0	3.0	1	2.0	4.0	4.0	4.0
116227	5	1.0	3.0	1	2.0	4.0	4.0	7.0
116228	5	3.0	3.0	3	4.0	4.0	2.0	3.0
116229	5	1.0	3.0	0	4.0	4.0	2.0	5.0
116230	5	1.0	3.0	1	4.0	4.0	2.0	3.0
116231	5	3.0	1.0	1	4.0	4.0	2.0	6.0
116232	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116234	5	1.0	3.0	1	4.0	4.0	2.0	5.0
116235	5	3.0	3.0	0	4.0	4.0	2.0	3.0
116238	5	1.0	3.0	1	4.0	4.0	2.0	5.0
116239	5	1.0	3.0	1	4.0	4.0	2.0	6.0
116241	5	3.0	1.0	1	2.0	4.0	2.0	3.0
116242	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116243	5	3.0	3.0	0	4.0	4.0	2.0	6.0
116244	5	3.0	1.0	1	4.0	4.0	2.0	3.0
116247	5	3.0	3.0	1	4.0	4.0	2.0	5.0
116248	5	3.0	3.0	2	4.0	4.0	2.0	5.0
116249	5	1.0	3.0	1	2.0	4.0	2.0	5.0
116250	5	1.0	3.0	1	2.0	4.0	2.0	4.0
116251	5	3.0	3.0	1	2.0	4.0	2.0	6.0
116252	5	3.0	3.0	1	2.0	4.0	4.0	4.0
116255	5	3.0	1.0	2	4.0	4.0	2.0	4.0
116256	5	1.0	1.0	1	2.0	4.0	2.0	4.0
116257	5	1.0	3.0	2	2.0	4.0	2.0	5.0
116258	5	3.0	3.0	1	2.0	4.0	2.0	5.0
116259	5	1.0	3.0	2	2.0	4.0	2.0	4.0
116260	5	1.0	3.0	1	2.0	4.0	2.0	4.0
116261	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116262	5	1.0	3.0	2	2.0	2.0	2.0	6.0
116263	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116264	5	1.0	3.0	2	2.0	4.0	2.0	4.0
116265	5	3.0	5.0	0	2.0	4.0	2.0	4.0
116266	5	3.0	3.0	1	2.0	4.0	4.0	3.0
116267	5	3.0	3.0	1	4.0	4.0	2.0	5.0
116268	5	1.0	3.0	0	4.0	4.0	2.0	6.0
116269	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116270	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116271	5	3.0	5.0	1	2.0	4.0	2.0	4.0
116272	5	1.0	3.0	1	2.0	4.0	2.0	4.0
116273	5	1.0	3.0	1	2.0	4.0	2.0	4.0
116274	5	3.0	3.0	0	2.0	4.0	4.0	4.0
116275	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116276	5	1.0	1.0	2	2.0	4.0	2.0	4.0
116278	5	3.0	1.0	2	2.0	4.0	4.0	4.0
116279	5	3.0	1.0	1	2.0	4.0	4.0	2.0
116280	5	1.0	1.0	2	4.0	4.0	2.0	5.0
116281	5	1.0	1.0	2	4.0	4.0	2.0	3.0
116282	5	1.0	3.0	3	4.0	4.0	2.0	3.0
116284	5	3.0	3.0	1	4.0	4.0	2.0	5.0
116287	5	1.0	1.0	2	4.0	4.0	2.0	6.0
116288	5	1.0	3.0	1	4.0	4.0	2.0	3.0
116290	5	3.0	3.0	1	4.0	4.0	2.0	5.0
116292	5	1.0	1.0	2	4.0	4.0	2.0	5.0
116295	5	1.0	3.0	0	4.0	4.0	2.0	4.0
116297	5	1.0	5.0	1	4.0	4.0	2.0	4.0
116298	5	1.0	1.0	3	4.0	4.0	2.0	6.0
116299	5	3.0	5.0	1	4.0	4.0	2.0	2.0
116300	5	1.0	3.0	2	4.0	4.0	2.0	4.0
116301	5	1.0	1.0	1	2.0	4.0	4.0	7.0
116302	5	3.0	1.0	2	4.0	4.0	2.0	3.0
116305	5	3.0	5.0	0	4.0	4.0	2.0	2.0
116307	5	3.0	1.0	0	4.0	4.0	2.0	3.0
116308	5	1.0	3.0	1	4.0	4.0	2.0	4.0
116309	5	1.0	1.0	1	4.0	4.0	2.0	4.0
116311	5	1.0	3.0	0	4.0	4.0	2.0	3.0
116314	5	3.0	5.0	0	2.0	4.0	4.0	4.0
116316	5	1.0	1.0	1	2.0	4.0	4.0	4.0
116317	5	1.0	5.0	1	2.0	4.0	4.0	2.0
116318	5	3.0	5.0	1	4.0	4.0	2.0	3.0
116319	5	1.0	1.0	1	2.0	4.0	4.0	5.0
116320	5	1.0	5.0	2	4.0	4.0	2.0	0.0
116322	5	1.0	5.0	1	4.0	4.0	2.0	3.0
116324	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116325	5	3.0	3.0	1	2.0	4.0	4.0	4.0
116326	5	3.0	1.0	1	2.0	4.0	4.0	99.0
116329	5	3.0	5.0	1	2.0	4.0	4.0	3.0
116330	5	1.0	3.0	1	2.0	4.0	2.0	4.0
116333	5	3.0	3.0	0	4.0	4.0	2.0	6.0
116335	5	1.0	3.0	1	4.0	4.0	2.0	2.0
116336	5	3.0	1.0	2	2.0	4.0	4.0	3.0
116337	5	3.0	3.0	1	4.0	4.0	2.0	3.0
116339	5	1.0	3.0	2	2.0	4.0	4.0	4.0
116343	5	3.0	3.0	1	2.0	4.0	4.0	4.0
116345	5	3.0	1.0	1	2.0	4.0	4.0	2.0
116355	5	3.0	3.0	0	2.0	4.0	4.0	5.0
116363	5	1.0	3.0	0	4.0	4.0	2.0	5.0
116364	5	3.0	1.0	1	4.0	4.0	2.0	2.0
116366	5	3.0	1.0	1	4.0	4.0	2.0	3.0
116368	5	3.0	1.0	0	4.0	4.0	2.0	2.0
116369	5	3.0	3.0	0	4.0	4.0	2.0	2.0
116375	5	3.0	3.0	1	4.0	2.0	2.0	4.0
116377	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116378	5	3.0	3.0	1	2.0	4.0	4.0	3.0
116382	5	3.0	3.0	1	4.0	4.0	2.0	3.0
116386	5	3.0	3.0	0	4.0	4.0	2.0	4.0
116389	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116391	5	3.0	1.0	1	4.0	4.0	2.0	3.0
116392	5	1.0	3.0	1	4.0	4.0	2.0	2.0
116398	5	3.0	3.0	1	4.0	4.0	2.0	3.0
116399	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116401	5	3.0	1.0	1	4.0	4.0	2.0	3.0
116402	5	3.0	5.0	1	4.0	4.0	2.0	3.0
116404	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116405	5	3.0	1.0	2	4.0	4.0	2.0	4.0
116407	5	3.0	1.0	2	4.0	4.0	2.0	4.0
116412	5	3.0	3.0	0	4.0	4.0	2.0	4.0
116417	5	3.0	3.0	1	4.0	4.0	2.0	3.0
116428	5	3.0	3.0	0	4.0	4.0	2.0	4.0
116429	5	3.0	3.0	0	2.0	4.0	4.0	4.0
116434	5	1.0	1.0	4	2.0	4.0	2.0	4.0
116435	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116436	5	1.0	1.0	1	2.0	4.0	2.0	4.0
116438	5	1.0	3.0	4	2.0	4.0	2.0	2.0
116440	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116441	5	3.0	1.0	1	2.0	4.0	2.0	4.0
116442	5	1.0	1.0	2	4.0	4.0	2.0	5.0
116443	5	3.0	3.0	1	2.0	4.0	2.0	2.0
116444	5	1.0	1.0	2	2.0	4.0	2.0	5.0
116445	5	1.0	1.0	2	4.0	4.0	2.0	5.0
116446	5	1.0	1.0	1	2.0	4.0	4.0	4.0
116447	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116448	5	1.0	1.0	2	2.0	4.0	2.0	4.0
116449	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116451	5	1.0	1.0	2	2.0	4.0	2.0	6.0
116453	5	3.0	1.0	1	2.0	4.0	2.0	4.0
116454	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116456	5	3.0	1.0	2	2.0	4.0	4.0	4.0
116457	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116459	5	3.0	1.0	2	2.0	4.0	4.0	3.0
116460	5	1.0	1.0	2	2.0	4.0	2.0	6.0
116465	5	3.0	1.0	1	2.0	4.0	4.0	2.0
116466	5	3.0	1.0	1	2.0	4.0	2.0	4.0
116467	5	3.0	1.0	1	2.0	4.0	2.0	4.0
116469	5	3.0	1.0	0	2.0	4.0	2.0	2.0
116470	5	1.0	1.0	1	4.0	4.0	2.0	6.0
116471	5	1.0	3.0	1	2.0	4.0	2.0	3.0
116473	5	3.0	1.0	1	2.0	4.0	4.0	6.0
116474	5	1.0	1.0	3	2.0	4.0	2.0	5.0
116475	5	3.0	1.0	1	2.0	4.0	4.0	4.0
116477	5	1.0	1.0	1	2.0	4.0	2.0	3.0
116478	5	1.0	1.0	2	4.0	4.0	2.0	4.0
116479	5	3.0	1.0	1	2.0	4.0	4.0	3.0
116480	5	3.0	1.0	1	2.0	4.0	2.0	3.0
116481	5	3.0	3.0	1	2.0	4.0	2.0	4.0
116483	5	1.0	1.0	3	4.0	4.0	2.0	4.0
116484	5	3.0	3.0	1	2.0	4.0	2.0	3.0
116486	5	3.0	3.0	0	2.0	4.0	4.0	4.0
116491	5	3.0	1.0	1	2.0	4.0	4.0	4.0
116492	5	3.0	1.0	2	2.0	4.0	4.0	4.0
116495	5	3.0	1.0	1	2.0	4.0	2.0	2.0
116498	5	1.0	3.0	4	2.0	4.0	2.0	7.0
116500	5	1.0	1.0	4	4.0	4.0	2.0	7.0
116503	5	1.0	1.0	4	2.0	4.0	2.0	7.0
116504	5	1.0	1.0	4	2.0	4.0	2.0	7.0
116505	5	1.0	1.0	2	4.0	4.0	2.0	7.0
116506	5	3.0	1.0	2	2.0	4.0	2.0	7.0
116507	5	1.0	1.0	4	2.0	4.0	2.0	7.0
116508	5	1.0	3.0	4	2.0	4.0	2.0	6.0
116509	5	1.0	1.0	3	2.0	4.0	2.0	4.0
116510	5	1.0	1.0	3	2.0	4.0	4.0	7.0
116511	5	1.0	1.0	5	2.0	4.0	2.0	7.0
116514	5	3.0	1.0	4	2.0	4.0	4.0	7.0
116516	5	1.0	1.0	3	2.0	4.0	2.0	7.0
116519	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116520	5	3.0	1.0	0	4.0	4.0	2.0	4.0
116523	5	1.0	1.0	1	2.0	4.0	2.0	4.0
116524	5	3.0	1.0	1	2.0	4.0	4.0	3.0
116525	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116526	5	1.0	1.0	1	2.0	4.0	4.0	4.0
116527	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116529	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116530	5	3.0	1.0	1	2.0	4.0	2.0	3.0
116531	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116532	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116533	5	3.0	3.0	1	2.0	4.0	2.0	5.0
116535	5	3.0	3.0	2	4.0	4.0	2.0	5.0
116536	5	3.0	1.0	2	2.0	4.0	4.0	4.0
116537	5	3.0	1.0	2	4.0	4.0	2.0	4.0
116538	5	3.0	3.0	1	2.0	4.0	2.0	3.0
116540	5	1.0	1.0	5	4.0	4.0	2.0	6.0
116542	5	3.0	1.0	1	2.0	4.0	2.0	4.0
116543	5	3.0	5.0	2	2.0	4.0	2.0	4.0
116544	5	1.0	1.0	1	2.0	4.0	2.0	5.0
116545	5	1.0	1.0	1	2.0	2.0	4.0	6.0
116546	5	3.0	5.0	1	2.0	4.0	2.0	4.0
116548	5	3.0	1.0	1	4.0	4.0	2.0	3.0
116549	5	1.0	1.0	1	2.0	4.0	4.0	4.0
116550	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116554	5	1.0	1.0	1	2.0	4.0	2.0	3.0
116555	5	1.0	1.0	1	2.0	4.0	2.0	4.0
116556	5	3.0	5.0	3	2.0	4.0	2.0	5.0
116559	5	3.0	1.0	1	2.0	4.0	2.0	6.0
116565	5	3.0	1.0	0	2.0	2.0	4.0	3.0
116567	5	1.0	1.0	2	2.0	4.0	4.0	4.0
116571	5	3.0	3.0	2	2.0	4.0	2.0	3.0
116576	5	3.0	5.0	1	2.0	4.0	4.0	3.0
116577	5	3.0	3.0	0	2.0	4.0	4.0	2.0
116579	5	3.0	3.0	1	2.0	4.0	4.0	3.0
116586	5	3.0	3.0	0	2.0	4.0	4.0	2.0
116591	5	1.0	1.0	2	4.0	4.0	2.0	3.0
116592	5	3.0	5.0	0	4.0	4.0	2.0	3.0
116596	5	3.0	1.0	1	2.0	4.0	4.0	3.0
116597	5	3.0	1.0	0	2.0	4.0	4.0	4.0
116598	5	3.0	1.0	3	4.0	4.0	2.0	4.0
116602	5	3.0	1.0	1	2.0	2.0	4.0	4.0
116603	5	3.0	3.0	1	2.0	4.0	2.0	5.0
116605	5	1.0	1.0	1	2.0	4.0	2.0	4.0
116606	5	3.0	1.0	1	4.0	4.0	2.0	4.0
116607	5	3.0	3.0	1	4.0	4.0	2.0	4.0
116610	5	3.0	3.0	0	4.0	4.0	2.0	6.0
116611	5	1.0	3.0	3	4.0	4.0	2.0	7.0
116612	5	3.0	3.0	0	2.0	4.0	4.0	3.0
116613	5	3.0	3.0	0	4.0	4.0	2.0	3.0
116617	5	3.0	3.0	0	2.0	4.0	4.0	4.0
